t,plant,axis,phytomer,organ,element,exposed,PAR
54,1,MS,1,Internode,1,False,1
54,1,MS,1,Internode,2,True,14
54,1,MS,1,Lamina,1,True,169
54,1,MS,1,Sheath,1,True,43
54,1,MS,2,Internode,1,True,3
54,1,MS,2,Lamina,1,True,41
54,1,MS,2,Sheath,1,True,7
54,1,MS,3,Internode,1,True,1
54,1,MS,3,Lamina,1,True,12
54,1,MS,3,Sheath,1,True,3
54,1,MS,4,Peduncle,1,False,8
54,1,MS,4,Peduncle,2,True,86
54,1,MS,5,Chaff,1,True,196
55,1,MS,1,Internode,1,False,0
55,1,MS,1,Internode,2,True,7
55,1,MS,1,Lamina,1,True,91
55,1,MS,1,Sheath,1,True,23
55,1,MS,2,Internode,1,True,1
55,1,MS,2,Lamina,1,True,22
55,1,MS,2,Sheath,1,True,4
55,1,MS,3,Internode,1,True,0
55,1,MS,3,Lamina,1,True,6
55,1,MS,3,Sheath,1,True,1
55,1,MS,4,Peduncle,1,False,4
55,1,MS,4,Peduncle,2,True,46
55,1,MS,5,Chaff,1,True,106
56,1,MS,1,Internode,1,False,0
56,1,MS,1,Internode,2,True,3
56,1,MS,1,Lamina,1,True,43
56,1,MS,1,Sheath,1,True,11
56,1,MS,2,Internode,1,True,0
56,1,MS,2,Lamina,1,True,10
56,1,MS,2,Sheath,1,True,2
56,1,MS,3,Internode,1,True,0
56,1,MS,3,Lamina,1,True,3
56,1,MS,3,Sheath,1,True,0
56,1,MS,4,Peduncle,1,False,2
56,1,MS,4,Peduncle,2,True,22
56,1,MS,5,Chaff,1,True,50
57,1,MS,1,Internode,1,False,0
57,1,MS,1,Internode,2,True,6
57,1,MS,1,Lamina,1,True,72
57,1,MS,1,Sheath,1,True,18
57,1,MS,2,Internode,1,True,1
57,1,MS,2,Lamina,1,True,17
57,1,MS,2,Sheath,1,True,3
57,1,MS,3,Internode,1,True,0
57,1,MS,3,Lamina,1,True,5
57,1,MS,3,Sheath,1,True,1
57,1,MS,4,Peduncle,1,False,3
57,1,MS,4,Peduncle,2,True,37
57,1,MS,5,Chaff,1,True,84
58,1,MS,1,Internode,1,False,1
58,1,MS,1,Internode,2,True,15
58,1,MS,1,Lamina,1,True,183
58,1,MS,1,Sheath,1,True,46
58,1,MS,2,Internode,1,True,3
58,1,MS,2,Lamina,1,True,44
58,1,MS,2,Sheath,1,True,8
58,1,MS,3,Internode,1,True,1
58,1,MS,3,Lamina,1,True,13
58,1,MS,3,Sheath,1,True,3
58,1,MS,4,Peduncle,1,False,9
58,1,MS,4,Peduncle,2,True,93
58,1,MS,5,Chaff,1,True,213
59,1,MS,1,Internode,1,False,4
59,1,MS,1,Internode,2,True,45
59,1,MS,1,Lamina,1,True,536
59,1,MS,1,Sheath,1,True,136
59,1,MS,2,Internode,1,True,11
59,1,MS,2,Lamina,1,True,130
59,1,MS,2,Sheath,1,True,25
59,1,MS,3,Internode,1,True,3
59,1,MS,3,Lamina,1,True,40
59,1,MS,3,Sheath,1,True,9
59,1,MS,4,Peduncle,1,False,27
59,1,MS,4,Peduncle,2,True,274
59,1,MS,5,Chaff,1,True,622
60,1,MS,1,Internode,1,False,6
60,1,MS,1,Internode,2,True,64
60,1,MS,1,Lamina,1,True,758
60,1,MS,1,Sheath,1,True,192
60,1,MS,2,Internode,1,True,15
60,1,MS,2,Lamina,1,True,184
60,1,MS,2,Sheath,1,True,35
60,1,MS,3,Internode,1,True,5
60,1,MS,3,Lamina,1,True,57
60,1,MS,3,Sheath,1,True,13
60,1,MS,4,Peduncle,1,False,38
60,1,MS,4,Peduncle,2,True,387
60,1,MS,5,Chaff,1,True,880
61,1,MS,1,Internode,1,False,5
61,1,MS,1,Internode,2,True,59
61,1,MS,1,Lamina,1,True,705
61,1,MS,1,Sheath,1,True,179
61,1,MS,2,Internode,1,True,14
61,1,MS,2,Lamina,1,True,171
61,1,MS,2,Sheath,1,True,33
61,1,MS,3,Internode,1,True,4
61,1,MS,3,Lamina,1,True,53
61,1,MS,3,Sheath,1,True,12
61,1,MS,4,Peduncle,1,False,36
61,1,MS,4,Peduncle,2,True,360
61,1,MS,5,Chaff,1,True,819
62,1,MS,1,Internode,1,False,4
62,1,MS,1,Internode,2,True,40
62,1,MS,1,Lamina,1,True,483
62,1,MS,1,Sheath,1,True,122
62,1,MS,2,Internode,1,True,10
62,1,MS,2,Lamina,1,True,117
62,1,MS,2,Sheath,1,True,22
62,1,MS,3,Internode,1,True,3
62,1,MS,3,Lamina,1,True,36
62,1,MS,3,Sheath,1,True,8
62,1,MS,4,Peduncle,1,False,24
62,1,MS,4,Peduncle,2,True,246
62,1,MS,5,Chaff,1,True,561
63,1,MS,1,Internode,1,False,3
63,1,MS,1,Internode,2,True,39
63,1,MS,1,Lamina,1,True,468
63,1,MS,1,Sheath,1,True,119
63,1,MS,2,Internode,1,True,9
63,1,MS,2,Lamina,1,True,113
63,1,MS,2,Sheath,1,True,22
63,1,MS,3,Internode,1,True,3
63,1,MS,3,Lamina,1,True,35
63,1,MS,3,Sheath,1,True,8
63,1,MS,4,Peduncle,1,False,23
63,1,MS,4,Peduncle,2,True,239
63,1,MS,5,Chaff,1,True,544
64,1,MS,1,Internode,1,False,3
64,1,MS,1,Internode,2,True,31
64,1,MS,1,Lamina,1,True,376
64,1,MS,1,Sheath,1,True,95
64,1,MS,2,Internode,1,True,7
64,1,MS,2,Lamina,1,True,91
64,1,MS,2,Sheath,1,True,17
64,1,MS,3,Internode,1,True,2
64,1,MS,3,Lamina,1,True,28
64,1,MS,3,Sheath,1,True,6
64,1,MS,4,Peduncle,1,False,19
64,1,MS,4,Peduncle,2,True,192
64,1,MS,5,Chaff,1,True,437
65,1,MS,1,Internode,1,False,1
65,1,MS,1,Internode,2,True,13
65,1,MS,1,Lamina,1,True,164
65,1,MS,1,Sheath,1,True,41
65,1,MS,2,Internode,1,True,3
65,1,MS,2,Lamina,1,True,39
65,1,MS,2,Sheath,1,True,7
65,1,MS,3,Internode,1,True,1
65,1,MS,3,Lamina,1,True,12
65,1,MS,3,Sheath,1,True,2
65,1,MS,4,Peduncle,1,False,8
65,1,MS,4,Peduncle,2,True,83
65,1,MS,5,Chaff,1,True,190
66,1,MS,1,Internode,1,False,1
66,1,MS,1,Internode,2,True,15
66,1,MS,1,Lamina,1,True,183
66,1,MS,1,Sheath,1,True,46
66,1,MS,2,Internode,1,True,3
66,1,MS,2,Lamina,1,True,44
66,1,MS,2,Sheath,1,True,8
66,1,MS,3,Internode,1,True,1
66,1,MS,3,Lamina,1,True,13
66,1,MS,3,Sheath,1,True,3
66,1,MS,4,Peduncle,1,False,9
66,1,MS,4,Peduncle,2,True,93
66,1,MS,5,Chaff,1,True,213
67,1,MS,1,Internode,1,False,0
67,1,MS,1,Internode,2,True,6
67,1,MS,1,Lamina,1,True,72
67,1,MS,1,Sheath,1,True,18
67,1,MS,2,Internode,1,True,1
67,1,MS,2,Lamina,1,True,17
67,1,MS,2,Sheath,1,True,3
67,1,MS,3,Internode,1,True,0
67,1,MS,3,Lamina,1,True,5
67,1,MS,3,Sheath,1,True,1
67,1,MS,4,Peduncle,1,False,3
67,1,MS,4,Peduncle,2,True,37
67,1,MS,5,Chaff,1,True,84
68,1,MS,1,Internode,1,False,0
68,1,MS,1,Internode,2,True,1
68,1,MS,1,Lamina,1,True,14
68,1,MS,1,Sheath,1,True,3
68,1,MS,2,Internode,1,True,0
68,1,MS,2,Lamina,1,True,3
68,1,MS,2,Sheath,1,True,0
68,1,MS,3,Internode,1,True,0
68,1,MS,3,Lamina,1,True,1
68,1,MS,3,Sheath,1,True,0
68,1,MS,4,Peduncle,1,False,0
68,1,MS,4,Peduncle,2,True,7
68,1,MS,5,Chaff,1,True,16
69,1,MS,1,Internode,1,False,0
69,1,MS,1,Internode,2,True,0
69,1,MS,1,Lamina,1,True,0
69,1,MS,1,Sheath,1,True,0
69,1,MS,2,Internode,1,True,0
69,1,MS,2,Lamina,1,True,0
69,1,MS,2,Sheath,1,True,0
69,1,MS,3,Internode,1,True,0
69,1,MS,3,Lamina,1,True,0
69,1,MS,3,Sheath,1,True,0
69,1,MS,4,Peduncle,1,False,0
69,1,MS,4,Peduncle,2,True,0
69,1,MS,5,Chaff,1,True,0
70,1,MS,1,Internode,1,False,0
70,1,MS,1,Internode,2,True,0
70,1,MS,1,Lamina,1,True,0
70,1,MS,1,Sheath,1,True,0
70,1,MS,2,Internode,1,True,0
70,1,MS,2,Lamina,1,True,0
70,1,MS,2,Sheath,1,True,0
70,1,MS,3,Internode,1,True,0
70,1,MS,3,Lamina,1,True,0
70,1,MS,3,Sheath,1,True,0
70,1,MS,4,Peduncle,1,False,0
70,1,MS,4,Peduncle,2,True,0
70,1,MS,5,Chaff,1,True,0
71,1,MS,1,Internode,1,False,0
71,1,MS,1,Internode,2,True,0
71,1,MS,1,Lamina,1,True,0
71,1,MS,1,Sheath,1,True,0
71,1,MS,2,Internode,1,True,0
71,1,MS,2,Lamina,1,True,0
71,1,MS,2,Sheath,1,True,0
71,1,MS,3,Internode,1,True,0
71,1,MS,3,Lamina,1,True,0
71,1,MS,3,Sheath,1,True,0
71,1,MS,4,Peduncle,1,False,0
71,1,MS,4,Peduncle,2,True,0
71,1,MS,5,Chaff,1,True,0
72,1,MS,1,Internode,1,False,0
72,1,MS,1,Internode,2,True,0
72,1,MS,1,Lamina,1,True,0
72,1,MS,1,Sheath,1,True,0
72,1,MS,2,Internode,1,True,0
72,1,MS,2,Lamina,1,True,0
72,1,MS,2,Sheath,1,True,0
72,1,MS,3,Internode,1,True,0
72,1,MS,3,Lamina,1,True,0
72,1,MS,3,Sheath,1,True,0
72,1,MS,4,Peduncle,1,False,0
72,1,MS,4,Peduncle,2,True,0
72,1,MS,5,Chaff,1,True,0
73,1,MS,1,Internode,1,False,0
73,1,MS,1,Internode,2,True,0
73,1,MS,1,Lamina,1,True,0
73,1,MS,1,Sheath,1,True,0
73,1,MS,2,Internode,1,True,0
73,1,MS,2,Lamina,1,True,0
73,1,MS,2,Sheath,1,True,0
73,1,MS,3,Internode,1,True,0
73,1,MS,3,Lamina,1,True,0
73,1,MS,3,Sheath,1,True,0
73,1,MS,4,Peduncle,1,False,0
73,1,MS,4,Peduncle,2,True,0
73,1,MS,5,Chaff,1,True,0
74,1,MS,1,Internode,1,False,0
74,1,MS,1,Internode,2,True,0
74,1,MS,1,Lamina,1,True,0
74,1,MS,1,Sheath,1,True,0
74,1,MS,2,Internode,1,True,0
74,1,MS,2,Lamina,1,True,0
74,1,MS,2,Sheath,1,True,0
74,1,MS,3,Internode,1,True,0
74,1,MS,3,Lamina,1,True,0
74,1,MS,3,Sheath,1,True,0
74,1,MS,4,Peduncle,1,False,0
74,1,MS,4,Peduncle,2,True,0
74,1,MS,5,Chaff,1,True,0
75,1,MS,1,Internode,1,False,0
75,1,MS,1,Internode,2,True,0
75,1,MS,1,Lamina,1,True,0
75,1,MS,1,Sheath,1,True,0
75,1,MS,2,Internode,1,True,0
75,1,MS,2,Lamina,1,True,0
75,1,MS,2,Sheath,1,True,0
75,1,MS,3,Internode,1,True,0
75,1,MS,3,Lamina,1,True,0
75,1,MS,3,Sheath,1,True,0
75,1,MS,4,Peduncle,1,False,0
75,1,MS,4,Peduncle,2,True,0
75,1,MS,5,Chaff,1,True,0
76,1,MS,1,Internode,1,False,0
76,1,MS,1,Internode,2,True,0
76,1,MS,1,Lamina,1,True,0
76,1,MS,1,Sheath,1,True,0
76,1,MS,2,Internode,1,True,0
76,1,MS,2,Lamina,1,True,0
76,1,MS,2,Sheath,1,True,0
76,1,MS,3,Internode,1,True,0
76,1,MS,3,Lamina,1,True,0
76,1,MS,3,Sheath,1,True,0
76,1,MS,4,Peduncle,1,False,0
76,1,MS,4,Peduncle,2,True,0
76,1,MS,5,Chaff,1,True,0
77,1,MS,1,Internode,1,False,0
77,1,MS,1,Internode,2,True,0
77,1,MS,1,Lamina,1,True,9
77,1,MS,1,Sheath,1,True,2
77,1,MS,2,Internode,1,True,0
77,1,MS,2,Lamina,1,True,2
77,1,MS,2,Sheath,1,True,0
77,1,MS,3,Internode,1,True,0
77,1,MS,3,Lamina,1,True,0
77,1,MS,3,Sheath,1,True,0
77,1,MS,4,Peduncle,1,False,0
77,1,MS,4,Peduncle,2,True,4
77,1,MS,5,Chaff,1,True,11
78,1,MS,1,Internode,1,False,0
78,1,MS,1,Internode,2,True,8
78,1,MS,1,Lamina,1,True,106
78,1,MS,1,Sheath,1,True,27
78,1,MS,2,Internode,1,True,2
78,1,MS,2,Lamina,1,True,25
78,1,MS,2,Sheath,1,True,4
78,1,MS,3,Internode,1,True,0
78,1,MS,3,Lamina,1,True,8
78,1,MS,3,Sheath,1,True,1
78,1,MS,4,Peduncle,1,False,5
78,1,MS,4,Peduncle,2,True,54
78,1,MS,5,Chaff,1,True,123
79,1,MS,1,Internode,1,False,2
79,1,MS,1,Internode,2,True,20
79,1,MS,1,Lamina,1,True,241
79,1,MS,1,Sheath,1,True,61
79,1,MS,2,Internode,1,True,5
79,1,MS,2,Lamina,1,True,58
79,1,MS,2,Sheath,1,True,11
79,1,MS,3,Internode,1,True,1
79,1,MS,3,Lamina,1,True,18
79,1,MS,3,Sheath,1,True,4
79,1,MS,4,Peduncle,1,False,12
79,1,MS,4,Peduncle,2,True,123
79,1,MS,5,Chaff,1,True,280
80,1,MS,1,Internode,1,False,1
80,1,MS,1,Internode,2,True,16
80,1,MS,1,Lamina,1,True,193
80,1,MS,1,Sheath,1,True,49
80,1,MS,2,Internode,1,True,4
80,1,MS,2,Lamina,1,True,46
80,1,MS,2,Sheath,1,True,9
80,1,MS,3,Internode,1,True,1
80,1,MS,3,Lamina,1,True,14
80,1,MS,3,Sheath,1,True,3
80,1,MS,4,Peduncle,1,False,9
80,1,MS,4,Peduncle,2,True,98
80,1,MS,5,Chaff,1,True,224
81,1,MS,1,Internode,1,False,2
81,1,MS,1,Internode,2,True,22
81,1,MS,1,Lamina,1,True,270
81,1,MS,1,Sheath,1,True,68
81,1,MS,2,Internode,1,True,5
81,1,MS,2,Lamina,1,True,65
81,1,MS,2,Sheath,1,True,12
81,1,MS,3,Internode,1,True,1
81,1,MS,3,Lamina,1,True,20
81,1,MS,3,Sheath,1,True,4
81,1,MS,4,Peduncle,1,False,13
81,1,MS,4,Peduncle,2,True,138
81,1,MS,5,Chaff,1,True,314
82,1,MS,1,Internode,1,False,3
82,1,MS,1,Internode,2,True,37
82,1,MS,1,Lamina,1,True,444
82,1,MS,1,Sheath,1,True,113
82,1,MS,2,Internode,1,True,9
82,1,MS,2,Lamina,1,True,107
82,1,MS,2,Sheath,1,True,20
82,1,MS,3,Internode,1,True,2
82,1,MS,3,Lamina,1,True,33
82,1,MS,3,Sheath,1,True,8
82,1,MS,4,Peduncle,1,False,22
82,1,MS,4,Peduncle,2,True,227
82,1,MS,5,Chaff,1,True,516
83,1,MS,1,Internode,1,False,2
83,1,MS,1,Internode,2,True,24
83,1,MS,1,Lamina,1,True,294
83,1,MS,1,Sheath,1,True,74
83,1,MS,2,Internode,1,True,6
83,1,MS,2,Lamina,1,True,71
83,1,MS,2,Sheath,1,True,13
83,1,MS,3,Internode,1,True,1
83,1,MS,3,Lamina,1,True,22
83,1,MS,3,Sheath,1,True,5
83,1,MS,4,Peduncle,1,False,15
83,1,MS,4,Peduncle,2,True,150
83,1,MS,5,Chaff,1,True,342
84,1,MS,1,Internode,1,False,0
84,1,MS,1,Internode,2,True,9
84,1,MS,1,Lamina,1,True,111
84,1,MS,1,Sheath,1,True,28
84,1,MS,2,Internode,1,True,2
84,1,MS,2,Lamina,1,True,26
84,1,MS,2,Sheath,1,True,5
84,1,MS,3,Internode,1,True,0
84,1,MS,3,Lamina,1,True,8
84,1,MS,3,Sheath,1,True,2
84,1,MS,4,Peduncle,1,False,5
84,1,MS,4,Peduncle,2,True,56
84,1,MS,5,Chaff,1,True,129
85,1,MS,1,Internode,1,False,3
85,1,MS,1,Internode,2,True,35
85,1,MS,1,Lamina,1,True,420
85,1,MS,1,Sheath,1,True,106
85,1,MS,2,Internode,1,True,8
85,1,MS,2,Lamina,1,True,102
85,1,MS,2,Sheath,1,True,19
85,1,MS,3,Internode,1,True,2
85,1,MS,3,Lamina,1,True,31
85,1,MS,3,Sheath,1,True,7
85,1,MS,4,Peduncle,1,False,21
85,1,MS,4,Peduncle,2,True,214
85,1,MS,5,Chaff,1,True,488
86,1,MS,1,Internode,1,False,2
86,1,MS,1,Internode,2,True,24
86,1,MS,1,Lamina,1,True,285
86,1,MS,1,Sheath,1,True,72
86,1,MS,2,Internode,1,True,6
86,1,MS,2,Lamina,1,True,69
86,1,MS,2,Sheath,1,True,13
86,1,MS,3,Internode,1,True,1
86,1,MS,3,Lamina,1,True,21
86,1,MS,3,Sheath,1,True,5
86,1,MS,4,Peduncle,1,False,14
86,1,MS,4,Peduncle,2,True,145
86,1,MS,5,Chaff,1,True,331
87,1,MS,1,Internode,1,False,3
87,1,MS,1,Internode,2,True,33
87,1,MS,1,Lamina,1,True,396
87,1,MS,1,Sheath,1,True,100
87,1,MS,2,Internode,1,True,8
87,1,MS,2,Lamina,1,True,96
87,1,MS,2,Sheath,1,True,18
87,1,MS,3,Internode,1,True,2
87,1,MS,3,Lamina,1,True,30
87,1,MS,3,Sheath,1,True,7
87,1,MS,4,Peduncle,1,False,20
87,1,MS,4,Peduncle,2,True,202
87,1,MS,5,Chaff,1,True,460
88,1,MS,1,Internode,1,False,2
88,1,MS,1,Internode,2,True,24
88,1,MS,1,Lamina,1,True,289
88,1,MS,1,Sheath,1,True,73
88,1,MS,2,Internode,1,True,6
88,1,MS,2,Lamina,1,True,70
88,1,MS,2,Sheath,1,True,13
88,1,MS,3,Internode,1,True,1
88,1,MS,3,Lamina,1,True,21
88,1,MS,3,Sheath,1,True,5
88,1,MS,4,Peduncle,1,False,14
88,1,MS,4,Peduncle,2,True,148
88,1,MS,5,Chaff,1,True,336
89,1,MS,1,Internode,1,False,2
89,1,MS,1,Internode,2,True,25
89,1,MS,1,Lamina,1,True,304
89,1,MS,1,Sheath,1,True,77
89,1,MS,2,Internode,1,True,6
89,1,MS,2,Lamina,1,True,73
89,1,MS,2,Sheath,1,True,14
89,1,MS,3,Internode,1,True,2
89,1,MS,3,Lamina,1,True,23
89,1,MS,3,Sheath,1,True,5
89,1,MS,4,Peduncle,1,False,15
89,1,MS,4,Peduncle,2,True,155
89,1,MS,5,Chaff,1,True,353
90,1,MS,1,Internode,1,False,0
90,1,MS,1,Internode,2,True,5
90,1,MS,1,Lamina,1,True,62
90,1,MS,1,Sheath,1,True,15
90,1,MS,2,Internode,1,True,1
90,1,MS,2,Lamina,1,True,15
90,1,MS,2,Sheath,1,True,2
90,1,MS,3,Internode,1,True,0
90,1,MS,3,Lamina,1,True,4
90,1,MS,3,Sheath,1,True,1
90,1,MS,4,Peduncle,1,False,3
90,1,MS,4,Peduncle,2,True,32
90,1,MS,5,Chaff,1,True,72
91,1,MS,1,Internode,1,False,0
91,1,MS,1,Internode,2,True,6
91,1,MS,1,Lamina,1,True,72
91,1,MS,1,Sheath,1,True,18
91,1,MS,2,Internode,1,True,1
91,1,MS,2,Lamina,1,True,17
91,1,MS,2,Sheath,1,True,3
91,1,MS,3,Internode,1,True,0
91,1,MS,3,Lamina,1,True,5
91,1,MS,3,Sheath,1,True,1
91,1,MS,4,Peduncle,1,False,3
91,1,MS,4,Peduncle,2,True,37
91,1,MS,5,Chaff,1,True,84
92,1,MS,1,Internode,1,False,0
92,1,MS,1,Internode,2,True,0
92,1,MS,1,Lamina,1,True,9
92,1,MS,1,Sheath,1,True,2
92,1,MS,2,Internode,1,True,0
92,1,MS,2,Lamina,1,True,2
92,1,MS,2,Sheath,1,True,0
92,1,MS,3,Internode,1,True,0
92,1,MS,3,Lamina,1,True,0
92,1,MS,3,Sheath,1,True,0
92,1,MS,4,Peduncle,1,False,0
92,1,MS,4,Peduncle,2,True,4
92,1,MS,5,Chaff,1,True,11
93,1,MS,1,Internode,1,False,0
93,1,MS,1,Internode,2,True,0
93,1,MS,1,Lamina,1,True,0
93,1,MS,1,Sheath,1,True,0
93,1,MS,2,Internode,1,True,0
93,1,MS,2,Lamina,1,True,0
93,1,MS,2,Sheath,1,True,0
93,1,MS,3,Internode,1,True,0
93,1,MS,3,Lamina,1,True,0
93,1,MS,3,Sheath,1,True,0
93,1,MS,4,Peduncle,1,False,0
93,1,MS,4,Peduncle,2,True,0
93,1,MS,5,Chaff,1,True,0
94,1,MS,1,Internode,1,False,0
94,1,MS,1,Internode,2,True,0
94,1,MS,1,Lamina,1,True,0
94,1,MS,1,Sheath,1,True,0
94,1,MS,2,Internode,1,True,0
94,1,MS,2,Lamina,1,True,0
94,1,MS,2,Sheath,1,True,0
94,1,MS,3,Internode,1,True,0
94,1,MS,3,Lamina,1,True,0
94,1,MS,3,Sheath,1,True,0
94,1,MS,4,Peduncle,1,False,0
94,1,MS,4,Peduncle,2,True,0
94,1,MS,5,Chaff,1,True,0
95,1,MS,1,Internode,1,False,0
95,1,MS,1,Internode,2,True,0
95,1,MS,1,Lamina,1,True,0
95,1,MS,1,Sheath,1,True,0
95,1,MS,2,Internode,1,True,0
95,1,MS,2,Lamina,1,True,0
95,1,MS,2,Sheath,1,True,0
95,1,MS,3,Internode,1,True,0
95,1,MS,3,Lamina,1,True,0
95,1,MS,3,Sheath,1,True,0
95,1,MS,4,Peduncle,1,False,0
95,1,MS,4,Peduncle,2,True,0
95,1,MS,5,Chaff,1,True,0
96,1,MS,1,Internode,1,False,0
96,1,MS,1,Internode,2,True,0
96,1,MS,1,Lamina,1,True,0
96,1,MS,1,Sheath,1,True,0
96,1,MS,2,Internode,1,True,0
96,1,MS,2,Lamina,1,True,0
96,1,MS,2,Sheath,1,True,0
96,1,MS,3,Internode,1,True,0
96,1,MS,3,Lamina,1,True,0
96,1,MS,3,Sheath,1,True,0
96,1,MS,4,Peduncle,1,False,0
96,1,MS,4,Peduncle,2,True,0
96,1,MS,5,Chaff,1,True,0
97,1,MS,1,Internode,1,False,0
97,1,MS,1,Internode,2,True,0
97,1,MS,1,Lamina,1,True,0
97,1,MS,1,Sheath,1,True,0
97,1,MS,2,Internode,1,True,0
97,1,MS,2,Lamina,1,True,0
97,1,MS,2,Sheath,1,True,0
97,1,MS,3,Internode,1,True,0
97,1,MS,3,Lamina,1,True,0
97,1,MS,3,Sheath,1,True,0
97,1,MS,4,Peduncle,1,False,0
97,1,MS,4,Peduncle,2,True,0
97,1,MS,5,Chaff,1,True,0
98,1,MS,1,Internode,1,False,0
98,1,MS,1,Internode,2,True,0
98,1,MS,1,Lamina,1,True,0
98,1,MS,1,Sheath,1,True,0
98,1,MS,2,Internode,1,True,0
98,1,MS,2,Lamina,1,True,0
98,1,MS,2,Sheath,1,True,0
98,1,MS,3,Internode,1,True,0
98,1,MS,3,Lamina,1,True,0
98,1,MS,3,Sheath,1,True,0
98,1,MS,4,Peduncle,1,False,0
98,1,MS,4,Peduncle,2,True,0
98,1,MS,5,Chaff,1,True,0
99,1,MS,1,Internode,1,False,0
99,1,MS,1,Internode,2,True,0
99,1,MS,1,Lamina,1,True,0
99,1,MS,1,Sheath,1,True,0
99,1,MS,2,Internode,1,True,0
99,1,MS,2,Lamina,1,True,0
99,1,MS,2,Sheath,1,True,0
99,1,MS,3,Internode,1,True,0
99,1,MS,3,Lamina,1,True,0
99,1,MS,3,Sheath,1,True,0
99,1,MS,4,Peduncle,1,False,0
99,1,MS,4,Peduncle,2,True,0
99,1,MS,5,Chaff,1,True,0
100,1,MS,1,Internode,1,False,0
100,1,MS,1,Internode,2,True,0
100,1,MS,1,Lamina,1,True,4
100,1,MS,1,Sheath,1,True,1
100,1,MS,2,Internode,1,True,0
100,1,MS,2,Lamina,1,True,1
100,1,MS,2,Sheath,1,True,0
100,1,MS,3,Internode,1,True,0
100,1,MS,3,Lamina,1,True,0
100,1,MS,3,Sheath,1,True,0
100,1,MS,4,Peduncle,1,False,0
100,1,MS,4,Peduncle,2,True,2
100,1,MS,5,Chaff,1,True,5
101,1,MS,1,Internode,1,False,0
101,1,MS,1,Internode,2,True,0
101,1,MS,1,Lamina,1,True,9
101,1,MS,1,Sheath,1,True,2
101,1,MS,2,Internode,1,True,0
101,1,MS,2,Lamina,1,True,2
101,1,MS,2,Sheath,1,True,0
101,1,MS,3,Internode,1,True,0
101,1,MS,3,Lamina,1,True,0
101,1,MS,3,Sheath,1,True,0
101,1,MS,4,Peduncle,1,False,0
101,1,MS,4,Peduncle,2,True,4
101,1,MS,5,Chaff,1,True,11
102,1,MS,1,Internode,1,False,0
102,1,MS,1,Internode,2,True,3
102,1,MS,1,Lamina,1,True,43
102,1,MS,1,Sheath,1,True,11
102,1,MS,2,Internode,1,True,0
102,1,MS,2,Lamina,1,True,10
102,1,MS,2,Sheath,1,True,2
102,1,MS,3,Internode,1,True,0
102,1,MS,3,Lamina,1,True,3
102,1,MS,3,Sheath,1,True,0
102,1,MS,4,Peduncle,1,False,2
102,1,MS,4,Peduncle,2,True,22
102,1,MS,5,Chaff,1,True,50
103,1,MS,1,Internode,1,False,1
103,1,MS,1,Internode,2,True,13
103,1,MS,1,Lamina,1,True,159
103,1,MS,1,Sheath,1,True,40
103,1,MS,2,Internode,1,True,3
103,1,MS,2,Lamina,1,True,38
103,1,MS,2,Sheath,1,True,7
103,1,MS,3,Internode,1,True,1
103,1,MS,3,Lamina,1,True,12
103,1,MS,3,Sheath,1,True,2
103,1,MS,4,Peduncle,1,False,8
103,1,MS,4,Peduncle,2,True,81
103,1,MS,5,Chaff,1,True,185
104,1,MS,1,Internode,1,False,3
104,1,MS,1,Internode,2,True,34
104,1,MS,1,Lamina,1,True,405
104,1,MS,1,Sheath,1,True,103
104,1,MS,2,Internode,1,True,8
104,1,MS,2,Lamina,1,True,98
104,1,MS,2,Sheath,1,True,19
104,1,MS,3,Internode,1,True,2
104,1,MS,3,Lamina,1,True,30
104,1,MS,3,Sheath,1,True,7
104,1,MS,4,Peduncle,1,False,20
104,1,MS,4,Peduncle,2,True,207
104,1,MS,5,Chaff,1,True,471
105,1,MS,1,Internode,1,False,3
105,1,MS,1,Internode,2,True,31
105,1,MS,1,Lamina,1,True,372
105,1,MS,1,Sheath,1,True,94
105,1,MS,2,Internode,1,True,7
105,1,MS,2,Lamina,1,True,90
105,1,MS,2,Sheath,1,True,17
105,1,MS,3,Internode,1,True,2
105,1,MS,3,Lamina,1,True,28
105,1,MS,3,Sheath,1,True,6
105,1,MS,4,Peduncle,1,False,19
105,1,MS,4,Peduncle,2,True,190
105,1,MS,5,Chaff,1,True,432
106,1,MS,1,Internode,1,False,2
106,1,MS,1,Internode,2,True,21
106,1,MS,1,Lamina,1,True,251
106,1,MS,1,Sheath,1,True,63
106,1,MS,2,Internode,1,True,5
106,1,MS,2,Lamina,1,True,61
106,1,MS,2,Sheath,1,True,11
106,1,MS,3,Internode,1,True,1
106,1,MS,3,Lamina,1,True,19
106,1,MS,3,Sheath,1,True,4
106,1,MS,4,Peduncle,1,False,12
106,1,MS,4,Peduncle,2,True,128
106,1,MS,5,Chaff,1,True,291
107,1,MS,1,Internode,1,False,3
107,1,MS,1,Internode,2,True,37
107,1,MS,1,Lamina,1,True,444
107,1,MS,1,Sheath,1,True,113
107,1,MS,2,Internode,1,True,9
107,1,MS,2,Lamina,1,True,107
107,1,MS,2,Sheath,1,True,20
107,1,MS,3,Internode,1,True,2
107,1,MS,3,Lamina,1,True,33
107,1,MS,3,Sheath,1,True,8
107,1,MS,4,Peduncle,1,False,22
107,1,MS,4,Peduncle,2,True,227
107,1,MS,5,Chaff,1,True,516
108,1,MS,1,Internode,1,False,2
108,1,MS,1,Internode,2,True,21
